Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW]
Jan,21,Saturday,16,-8.5,829.7,0,0,389.7
Jan,21,Saturday,17,-10,913.5,0,0,284.7
Jan,21,Saturday,18,-10,76.9,0,0,73.1
Jan,21,Saturday,19,-10.6,101.9,0,0,64.6
Jan,21,Saturday,20,-11,118.5,0,0,64.8
Jan,21,Saturday,21,-11,132.7,0,0,56.1
Jan,21,Saturday,22,-11.7,151.2,0,0,54.1
Jan,21,Saturday,23,-12,169.4,0,0,54.4
Jan,22,Sunday,0,-12,191.1,0,0,54.7
Jan,22,Sunday,1,-12.5,212.5,0,0,55
Jan,22,Sunday,2,-13,229.1,0,0,55.3
Jan,22,Sunday,3,-13,240.5,0,0,55.4
Jan,22,Sunday,4,-12.9,249.8,0,0,55.6
Jan,22,Sunday,5,-13,262,0,0,55.8
Jan,22,Sunday,6,-13,269.9,0,0,55.9
Jan,22,Sunday,7,-13,277.8,0,0,56
Jan,22,Sunday,8,-12,265.9,0,0,56.1
Jan,22,Sunday,9,-12,241.3,0,0,54.5
Jan,22,Sunday,10,-9.9,182.7,0,0,66.2
Jan,22,Sunday,11,-8.5,163,0,0,66
Jan,22,Sunday,12,-7,158.4,0,0,1003.7
Jan,22,Sunday,13,-0.2,88.7,0,0,272.7
Jan,22,Sunday,14,-5,163.1,0,0,75.7
Jan,22,Sunday,15,-5,189.8,0,0,383.8
Jan,22,Sunday,16,-5.7,218,0,0,79.6
Jan,22,Sunday,17,-8,262.6,0,0,73.3
Jan,22,Sunday,18,-10,302.6,0,0,63
Jan,22,Sunday,19,-9.7,314.4,0,0,56.5
Jan,22,Sunday,20,-10,327.7,0,0,56.7
Jan,22,Sunday,21,-10,336.8,0,0,56.8
Jan,22,Sunday,22,-10.8,354.5,0,0,57.1
Jan,22,Sunday,23,-12,377.2,0,0,57.4
Jan,23,Monday,0,-13,396.6,0,0,57.7
Jan,23,Monday,1,-13.3,406.8,0,0,57.9
Jan,23,Monday,2,-13,409.5,0,0,57.9
Jan,23,Monday,3,-13,415.1,0,0,58
Jan,23,Monday,4,-13.4,424.9,0,0,58.1
Jan,23,Monday,5,-16,434.9,0,0,100.1
Jan,23,Monday,6,-12,1416.5,0,0,286.7
Jan,23,Monday,7,-10.6,1203.2,0,0,466
Jan,23,Monday,8,-10,840,0,0,1003
Jan,23,Monday,9,-8,719.6,0,0,1019.8
Jan,23,Monday,10,-7.2,670,0,0,1019
Jan,23,Monday,11,-7,651.8,0,0,1019.1
Jan,23,Monday,12,-7,669.4,0,0,1864.2
Jan,23,Monday,13,-6.8,632.8,0,0,1218
Jan,23,Monday,14,-7,634.3,0,0,1019.9
Jan,23,Monday,15,-7,640.9,0,0,1327.6
Jan,23,Monday,16,-6.5,625.1,0,0,1023.1
Jan,23,Monday,17,-7,721.9,0,0,690
Jan,23,Monday,18,-7,771.7,0,0,507.2
Jan,23,Monday,19,-6,735,0,0,507.2
Jan,23,Monday,20,-6,771.8,0,0,419
Jan,23,Monday,21,-6,770.5,0,0,400.5
Jan,23,Monday,22,-6.2,59.4,0,0,118
Jan,23,Monday,23,-6,85.7,0,0,76.6
Jan,24,Tuesday,0,-6,111.3,0,0,76.9
Jan,24,Tuesday,1,-6.3,139,0,0,77.3
Jan,24,Tuesday,2,-6,151.3,0,0,77.5
Jan,24,Tuesday,3,-6,164.2,0,0,77.7
Jan,24,Tuesday,4,-6.1,176.5,0,0,77.9
Jan,24,Tuesday,5,-6,171.9,0,0,119.7
Jan,24,Tuesday,6,-6,929.6,0,0,310.1
Jan,24,Tuesday,7,-6.3,858.7,0,0,489.4
Jan,24,Tuesday,8,-7,679.9,0,0,1003.2
Jan,24,Tuesday,9,-6,638.3,0,0,1019.9
Jan,24,Tuesday,10,-6.5,638.3,0,0,1019.2
Jan,24,Tuesday,11,-6,616.7,0,0,1019.2
Jan,24,Tuesday,12,-6,642.2,0,0,1864.3
Jan,24,Tuesday,13,-0.1,446.3,0,0,1218.7
Jan,24,Tuesday,14,-6,616.7,0,0,1020
Jan,24,Tuesday,15,-6,564.2,0,0,1327.7
Jan,24,Tuesday,16,-6.1,513.9,0,0,1023.1
Jan,24,Tuesday,17,-7,710.8,0,0,690.1
Jan,24,Tuesday,18,-7,759.3,0,0,507.2
Jan,24,Tuesday,19,-6.9,753.6,0,0,507.2
Jan,24,Tuesday,20,-7,798.8,0,0,419
Jan,24,Tuesday,21,-7,797.2,0,0,400.5
Jan,24,Tuesday,22,-7.3,53.8,0,0,117.9
Jan,24,Tuesday,23,-7,78.8,0,0,76.4
Jan,25,Wednesday,0,-7,98.9,0,0,76.7
Jan,25,Wednesday,1,-7.3,128.5,0,0,77.2
Jan,25,Wednesday,2,-7,145.9,0,0,77.4
Jan,25,Wednesday,3,-8,168.2,0,0,77.7
Jan,25,Wednesday,4,-7.9,180.2,0,0,77.9
Jan,25,Wednesday,5,-8,178.6,0,0,119.7
Jan,25,Wednesday,6,-8,999.5,0,0,310
Jan,25,Wednesday,7,-8.2,913,0,0,489.3
Jan,25,Wednesday,8,-8,713.9,0,0,1003.2
Jan,25,Wednesday,9,-8,685.6,0,0,1019.9
Jan,25,Wednesday,10,-7.8,550.9,0,0,1019.1
Jan,25,Wednesday,11,-7,514.1,0,0,1019.1
Jan,25,Wednesday,12,-7.3,605.8,0,0,1864.3
Jan,25,Wednesday,13,-5.6,470.6,0,0,1218.1
Jan,25,Wednesday,14,-5,451.6,0,0,1020.1
Jan,25,Wednesday,15,-5,454.2,0,0,1327.8
Jan,25,Wednesday,16,-5.2,454.4,0,0,1023.2
Jan,25,Wednesday,17,-6,490.1,0,0,690.1
Jan,25,Wednesday,18,-7,715.5,0,0,507.2
Jan,25,Wednesday,19,-7.3,734.7,0,0,507.2
Jan,25,Wednesday,20,-8,787.6,0,0,419
Jan,25,Wednesday,21,-8,785.7,0,0,400.4
Jan,25,Wednesday,22,-8.6,41.6,0,0,117.7
Jan,25,Wednesday,23,-9,67.8,0,0,76.2
Jan,26,Thursday,0,-9,79,0,0,76.4
Jan,26,Thursday,1,-8.8,87.9,0,0,76.5
Jan,26,Thursday,2,-9,104.9,0,0,76.8
Jan,26,Thursday,3,-10,120.8,0,0,77
Jan,26,Thursday,4,-9.8,131.9,0,0,77.1
Jan,26,Thursday,5,-10,133.6,0,0,119
Jan,26,Thursday,6,-10,1022.5,0,0,309.9
Jan,26,Thursday,7,-10.5,961.2,0,0,489.3
Jan,26,Thursday,8,-10,744.6,0,0,1003.1
Jan,26,Thursday,9,-9,585.4,0,0,1019.8
Jan,26,Thursday,10,-6.9,515.5,0,0,1019.2
Jan,26,Thursday,11,-4,412.2,0,0,1019.3
Jan,26,Thursday,12,-3,393.1,0,0,1864.6
Jan,26,Thursday,13,-1.3,296.5,0,0,1218.6
Jan,26,Thursday,14,0,248.3,0,0,1020.7
Jan,26,Thursday,15,-1,295.7,0,0,1328.2
Jan,26,Thursday,16,-2.4,311.7,0,0,1023.4
Jan,26,Thursday,17,-4,457,0,0,690.3
Jan,26,Thursday,18,-5,642.2,0,0,507.3
Jan,26,Thursday,19,-4.6,629.8,0,0,507.4
Jan,26,Thursday,20,-5,679.7,0,0,419.1
Jan,26,Thursday,21,-5,676.5,0,0,400.6
Jan,26,Thursday,22,-5.5,17.5,0,0,117.5
Jan,26,Thursday,23,-6,36.1,0,0,75.9
Jan,27,Friday,0,-6,51.3,0,0,76.1
Jan,27,Friday,1,-5.8,61.7,0,0,76.2
Jan,27,Friday,2,-6,71.7,0,0,76.4
Jan,27,Friday,3,-6,80.3,0,0,76.5
Jan,27,Friday,4,-5.7,87.2,0,0,76.6
Jan,27,Friday,5,-6,88.8,0,0,118.5
Jan,27,Friday,6,-5,774.8,0,0,310.1
Jan,27,Friday,7,-5.3,714.1,0,0,489.4
Jan,27,Friday,8,-5,505.7,0,0,1003.4
Jan,27,Friday,9,-5,462.3,0,0,1020
Jan,27,Friday,10,-4.1,431,0,0,1019.3
Jan,27,Friday,11,-4,417.9,0,0,1019.3
Jan,27,Friday,12,-3,425.3,0,0,1864.6
Jan,27,Friday,13,-2.6,362.4,0,0,1218.4
Jan,27,Friday,14,-2,342.1,0,0,1020.3
Jan,27,Friday,15,-2,341.9,0,0,1328.1
Jan,27,Friday,16,-1.8,321.1,0,0,1023.5
Jan,27,Friday,17,-2,408.9,0,0,690.4
Jan,27,Friday,18,-1,399.6,0,0,507.7
Jan,27,Friday,19,-1.3,421.1,0,0,507.7
Jan,27,Friday,20,-2,588.8,0,0,419.3
Jan,27,Friday,21,-2,593.5,0,0,400.8
Jan,27,Friday,22,-1.7,17.8,0,0,117.8
Jan,27,Friday,23,-2,32,0,0,76.1
Jan,28,Saturday,0,-2,44.7,0,0,76.2
Jan,28,Saturday,1,-2.1,55,0,0,76.4
Jan,28,Saturday,2,-2,63,0,0,76.5
Jan,28,Saturday,3,-3,75.2,0,0,76.6
Jan,28,Saturday,4,-3.2,86.6,0,0,76.7
Jan,28,Saturday,5,-3,94.1,0,0,76.9
Jan,28,Saturday,6,-3,728.2,0,0,310.2
Jan,28,Saturday,7,-2.8,710.7,0,0,312.5
Jan,28,Saturday,8,-2,625.3,0,0,487
Jan,28,Saturday,9,-2,620.7,0,0,499.1
Jan,28,Saturday,10,-1.3,581.6,0,0,511.8
Jan,28,Saturday,11,-1,567.3,0,0,511.8
Jan,28,Saturday,12,0,556.7,0,0,1315.2
Jan,28,Saturday,13,0.2,555.4,0,0,585.3
Jan,28,Saturday,14,0,567.9,0,0,387.1
Jan,28,Saturday,15,1,530.9,0,0,695
Jan,28,Saturday,16,1,526.6,0,0,390.4
Jan,28,Saturday,17,0,601.2,0,0,308.5
Jan,28,Saturday,18,0,27.2,0,0,72.4
Jan,28,Saturday,19,-0.4,46.3,0,0,63.8
Jan,28,Saturday,20,-1,63.8,0,0,64
Jan,28,Saturday,21,-1,76.9,0,0,55.3
Jan,28,Saturday,22,-0.5,89.7,0,0,53.3
Jan,28,Saturday,23,-1,118,0,0,53.7
Jan,29,Sunday,0,0,121.2,0,0,53.7
Jan,29,Sunday,1,-0.1,131.6,0,0,53.9
Jan,29,Sunday,2,0,138.9,0,0,54
Jan,29,Sunday,3,0,146.2,0,0,54.1
Jan,29,Sunday,4,0.3,150.4,0,0,54.1
Jan,29,Sunday,5,0,158.3,0,0,54.3
Jan,29,Sunday,6,0,162.5,0,0,54.3
Jan,29,Sunday,7,0,166.8,0,0,54.4
Jan,29,Sunday,8,0,168.1,0,0,54.7
Jan,29,Sunday,9,0,167.1,0,0,53.4
Jan,29,Sunday,10,-0.2,164.4,0,0,66
Jan,29,Sunday,11,0,161.6,0,0,65.9
Jan,29,Sunday,12,0,158.9,0,0,1003.7
Jan,29,Sunday,13,0.1,158.1,0,0,273.7
Jan,29,Sunday,14,1,154.3,0,0,75.5
Jan,29,Sunday,15,1,159.6,0,0,383.3
Jan,29,Sunday,16,1,163.3,0,0,78.8
Jan,29,Sunday,17,1,168.6,0,0,71.9
Jan,29,Sunday,18,1,173.8,0,0,61.1
Jan,29,Sunday,19,1.3,175.2,0,0,54.5
Jan,29,Sunday,20,2,171.1,0,0,54.4
Jan,29,Sunday,21,1,180.7,0,0,54.6
Jan,29,Sunday,22,0.9,183.1,0,0,54.6
Jan,29,Sunday,23,1,183.6,0,0,54.6
Jan,30,Monday,0,1,185.1,0,0,54.6
Jan,30,Monday,1,0.7,188.5,0,0,54.7
Jan,30,Monday,2,1,187.4,0,0,54.7
Jan,30,Monday,3,1,188.4,0,0,54.7
Jan,30,Monday,4,0.3,195.2,0,0,54.8
Jan,30,Monday,5,0,184.1,0,0,96.5
Jan,30,Monday,6,0,823.2,0,0,286.7
Jan,30,Monday,7,-0.5,694.9,0,0,489.8
Jan,30,Monday,8,0,459.2,0,0,1003.7
Jan,30,Monday,9,0,427.3,0,0,1020.4
Jan,30,Monday,10,1.7,370.6,0,0,1020.1
Jan,30,Monday,11,2,368.1,0,0,1020.3
Jan,30,Monday,12,3,350.6,0,0,1866
Jan,30,Monday,13,3.3,367.7,0,0,1220
Jan,30,Monday,14,4,359.1,0,0,1022.4
Jan,30,Monday,15,3,260.8,0,0,1329.3
Jan,30,Monday,16,2.3,253,0,0,1024.4
Jan,30,Monday,17,1,443.3,0,0,690.9
Jan,30,Monday,18,0,490,0,0,507.8
Jan,30,Monday,19,0.1,472.4,0,0,507.8
Jan,30,Monday,20,0,496.8,0,0,419.5
Jan,30,Monday,21,-1,526.4,0,0,400.8
Jan,30,Monday,22,-0.4,7,0,0,117.7
Jan,30,Monday,23,0,8.2,0,0,75.9
Jan,31,Tuesday,0,2,8,0,0,76.3
Jan,31,Tuesday,1,1.9,12.2,0,0,76.4
Jan,31,Tuesday,2,2,15.9,0,0,76.4
Jan,31,Tuesday,3,2,23.1,0,0,76.5
Jan,31,Tuesday,4,1.4,36.7,0,0,76.6
Jan,31,Tuesday,5,1,40.1,0,0,118.4
Jan,31,Tuesday,6,1,538.3,0,0,310.7
Jan,31,Tuesday,7,1.2,480.6,0,0,490.1
Jan,31,Tuesday,8,1,281.5,0,0,1004.1
Jan,31,Tuesday,9,2,282.2,0,0,1021.2
Jan,31,Tuesday,10,1.7,270.4,0,0,1020.3
Jan,31,Tuesday,11,2,244.4,0,0,1020.4
Jan,31,Tuesday,12,3,266,0,0,1866
Jan,31,Tuesday,13,2.9,204,0,0,1219.8
Jan,31,Tuesday,14,3,195.9,0,0,1021.7
Jan,31,Tuesday,15,3,191.3,0,0,1329.5
Jan,31,Tuesday,16,2.4,186,0,0,1024.6
Jan,31,Tuesday,17,2,289.6,0,0,691.3
Jan,31,Tuesday,18,2,312.8,0,0,508.3
Jan,31,Tuesday,19,1.5,304.1,0,0,508.2
Jan,31,Tuesday,20,1.4,435.1,0,0,419.9
Jan,31,Tuesday,21,1.2,456.3,0,0,401.3
Jan,31,Tuesday,22,1.1,9.6,0,0,118.1
Jan,31,Tuesday,23,0.8,12.5,0,0,76.1
Feb,1,Wednesday,0,0.3,14.2,0,0,76.1
Feb,1,Wednesday,1,-0.2,18.2,0,0,76
Feb,1,Wednesday,2,-0.7,22.7,0,0,76
Feb,1,Wednesday,3,-1.1,27.7,0,0,76.1
Feb,1,Wednesday,4,-1.5,37.1,0,0,76.2
Feb,1,Wednesday,5,-1.7,40.5,0,0,118.1
Feb,1,Wednesday,6,-2,628.7,0,0,310.3
Feb,1,Wednesday,7,-0.8,540.2,0,0,489.8
Feb,1,Wednesday,8,-1,329.8,0,0,1003.8
Feb,1,Wednesday,9,-1,332.1,0,0,1020.4
Feb,1,Wednesday,10,-1.2,329.9,0,0,1019.6
Feb,1,Wednesday,11,-0.9,296.7,0,0,1019.7
Feb,1,Wednesday,12,-0.6,326.6,0,0,1864.9
Feb,1,Wednesday,13,-0.3,273,0,0,1218.8
Feb,1,Wednesday,14,0,271.4,0,0,1020.8
Feb,1,Wednesday,15,0.4,235.5,0,0,1328.9
Feb,1,Wednesday,16,0.8,219.2,0,0,1024.6
Feb,1,Wednesday,17,1,295.2,0,0,691
Feb,1,Wednesday,18,0,362.2,0,0,507.8
Feb,1,Wednesday,19,0.2,336.3,0,0,507.9
Feb,1,Wednesday,20,-1,436.1,0,0,419.5
Feb,1,Wednesday,21,-2,547.6,0,0,400.8
Feb,1,Wednesday,22,-2.5,15.9,0,0,117.7
Feb,1,Wednesday,23,-3,19.6,0,0,75.8
Feb,2,Thursday,0,-3,24.1,0,0,75.9
Feb,2,Thursday,1,-3.2,28.4,0,0,75.9
Feb,2,Thursday,2,-2,31.8,0,0,76
Feb,2,Thursday,3,-2,39.5,0,0,76.2
Feb,2,Thursday,4,-1.6,46.1,0,0,76.3
Feb,2,Thursday,5,-1,44.8,0,0,118.2
Feb,2,Thursday,6,0,571.3,0,0,310.6
Feb,2,Thursday,7,-0.5,541.1,0,0,489.9
Feb,2,Thursday,8,0,301,0,0,1003.9
Feb,2,Thursday,9,0,295.2,0,0,1020.6
Feb,2,Thursday,10,0.2,263.6,0,0,1019.9
Feb,2,Thursday,11,0,271.2,0,0,1019.9
Feb,2,Thursday,12,0,306.9,0,0,1865
Feb,2,Thursday,13,0,263.9,0,0,1218.9
Feb,2,Thursday,14,0,277.5,0,0,1021.1
Feb,2,Thursday,15,0,257.7,0,0,1328.9
Feb,2,Thursday,16,0.7,230.6,0,0,1025
Feb,2,Thursday,17,1,300,0,0,690.9
Feb,2,Thursday,18,1,376.3,0,0,508
Feb,2,Thursday,19,0.7,357.5,0,0,508
Feb,2,Thursday,20,1,329,0,0,419.8
Feb,2,Thursday,21,1,341,0,0,401.2
Feb,2,Thursday,22,0.8,14,0,0,118.1
Feb,2,Thursday,23,1,15.3,0,0,76.2
Feb,3,Friday,0,1,17.8,0,0,76.3
Feb,3,Friday,1,0.8,22.1,0,0,76.3
Feb,3,Friday,2,1,25,0,0,76.4
Feb,3,Friday,3,1,32.4,0,0,76.5
Feb,3,Friday,4,0.8,41.1,0,0,76.5
Feb,3,Friday,5,1,40.6,0,0,118.4
Feb,3,Friday,6,1,548.7,0,0,310.7
Feb,3,Friday,7,1.1,493.7,0,0,490.2
Feb,3,Friday,8,1,274.5,0,0,1004.3
Feb,3,Friday,9,1,261,0,0,1020.9
Feb,3,Friday,10,1.7,223.6,0,0,1020.4
Feb,3,Friday,11,2,216.7,0,0,1020.7
Feb,3,Friday,12,2,243.7,0,0,1865.6
Feb,3,Friday,13,1.3,230.3,0,0,1219.7
Feb,3,Friday,14,1.1,241.2,0,0,1021.8
Feb,3,Friday,15,1,232,0,0,1329.8
Feb,3,Friday,16,0.9,232,0,0,1025.4
Feb,3,Friday,17,1,299.3,0,0,691
Feb,3,Friday,18,2,308.3,0,0,508.3
Feb,3,Friday,19,1.7,308.9,0,0,508.2
Feb,3,Friday,20,2,329.6,0,0,420.1
Feb,3,Friday,21,1,363.7,0,0,401.2
Feb,3,Friday,22,0.8,13.7,0,0,118.1
Feb,3,Friday,23,1,15,0,0,76.2
Feb,4,Saturday,0,1,16.9,0,0,76.2
Feb,4,Saturday,1,-0.1,22.7,0,0,76.1
Feb,4,Saturday,2,0,26.5,0,0,76.2
Feb,4,Saturday,3,0,34.2,0,0,76.3
Feb,4,Saturday,4,0.6,37.7,0,0,76.5
Feb,4,Saturday,5,1,43.5,0,0,76.6
Feb,4,Saturday,6,2,510.9,0,0,311
Feb,4,Saturday,7,1.8,514.9,0,0,313.1
Feb,4,Saturday,8,2,462.5,0,0,487.7
Feb,4,Saturday,9,2,462.3,0,0,499.9
Feb,4,Saturday,10,2.3,441.6,0,0,512.5
Feb,4,Saturday,11,2,441.7,0,0,512.5
Feb,4,Saturday,12,2,473.8,0,0,1315.7
Feb,4,Saturday,13,1.7,484.4,0,0,585.6
Feb,4,Saturday,14,1,497.5,0,0,387.3
Feb,4,Saturday,15,1,509.2,0,0,695
Feb,4,Saturday,16,1.4,488.5,0,0,390.5
Feb,4,Saturday,17,1,548.6,0,0,308.6
Feb,4,Saturday,18,2,9,0,0,72.1
Feb,4,Saturday,19,2.4,21.8,0,0,63.4
Feb,4,Saturday,20,2,35.4,0,0,63.6
Feb,4,Saturday,21,2,46.1,0,0,54.9
Feb,4,Saturday,22,1.8,54.9,0,0,52.7
Feb,4,Saturday,23,2,64.1,0,0,52.9
Feb,5,Sunday,0,1.8,75.2,0,0,53
Feb,5,Sunday,1,1.6,91,0,0,53.3
Feb,5,Sunday,2,1,105.5,0,0,53.5
Feb,5,Sunday,3,1,115,0,0,53.6
Feb,5,Sunday,4,1.1,122,0,0,53.7
Feb,5,Sunday,5,1,132.4,0,0,53.9
Feb,5,Sunday,6,1,139.8,0,0,54
Feb,5,Sunday,7,1.4,140.6,0,0,54
Feb,5,Sunday,8,2,106.2,0,0,53.8
Feb,5,Sunday,9,2,78.1,0,0,52.1
Feb,5,Sunday,10,2.4,64,0,0,64.5
Feb,5,Sunday,11,3,51.3,0,0,64.3
Feb,5,Sunday,12,3,58.2,0,0,1002.3
Feb,5,Sunday,13,3.8,58,0,0,272.3
Feb,5,Sunday,14,4,62.8,0,0,74.2
Feb,5,Sunday,15,4,71.6,0,0,382
Feb,5,Sunday,16,3.5,81.5,0,0,77.6
Feb,5,Sunday,17,3,93.6,0,0,70.8
Feb,5,Sunday,18,2,119,0,0,60.3
Feb,5,Sunday,19,2.2,124,0,0,53.8
Feb,5,Sunday,20,2,130,0,0,53.8
Feb,5,Sunday,21,2,133.8,0,0,53.9
Feb,5,Sunday,22,2,137.3,0,0,53.9
Feb,5,Sunday,23,2,140.5,0,0,54
Feb,6,Monday,0,3,135.5,0,0,53.9
Feb,6,Monday,1,2.9,139.8,0,0,54
Feb,6,Monday,2,3,141.5,0,0,54
Feb,6,Monday,3,2,152,0,0,54.2
Feb,6,Monday,4,1.4,159.3,0,0,54.3
Feb,6,Monday,5,1,150.6,0,0,96
Feb,6,Monday,6,1,691.9,0,0,310.7
Feb,6,Monday,7,0.4,621.5,0,0,489.9
Feb,6,Monday,8,1,421.2,0,0,1004
Feb,6,Monday,9,1,400.2,0,0,1020.7
Feb,6,Monday,10,2,365.9,0,0,1020.2
Feb,6,Monday,11,2,375.8,0,0,1020.3
Feb,6,Monday,12,3,345,0,0,1865.9
Feb,6,Monday,13,3.2,272.1,0,0,1219.9
Feb,6,Monday,14,3,235.1,0,0,1021.6
Feb,6,Monday,15,3,244.9,0,0,1329.3
Feb,6,Monday,16,2.6,255.5,0,0,1024.6
Feb,6,Monday,17,2,426.3,0,0,691.2
Feb,6,Monday,18,2,418.3,0,0,508.3
Feb,6,Monday,19,2,404,0,0,508.2
Feb,6,Monday,20,2,415.9,0,0,420
Feb,6,Monday,21,2,419.8,0,0,401.5
Feb,6,Monday,22,2.4,5.6,0,0,118.3
Feb,6,Monday,23,2,7.3,0,0,76.3
Feb,7,Tuesday,0,2.2,8,0,0,76.4
Feb,7,Tuesday,1,2.4,9.8,0,0,76.5
Feb,7,Tuesday,2,2,14.6,0,0,76.4
Feb,7,Tuesday,3,2,17.8,0,0,76.5
Feb,7,Tuesday,4,2.3,19.6,0,0,76.6
Feb,7,Tuesday,5,2,21,0,0,118.4
Feb,7,Tuesday,6,3,464.8,0,0,311.3
Feb,7,Tuesday,7,4,388.1,0,0,491.4
Feb,7,Tuesday,8,1,290.1,0,0,1004.2
Feb,7,Tuesday,9,4,227.2,0,0,1022.5
Feb,7,Tuesday,10,5,207.7,0,0,1023.3
Feb,7,Tuesday,11,5,196.3,0,0,1023.4
Feb,7,Tuesday,12,5,234,0,0,1868.4
Feb,7,Tuesday,13,5,214.7,0,0,1222.4
Feb,7,Tuesday,14,3,230.4,0,0,1021.8
Feb,7,Tuesday,15,1,238.6,0,0,1328.6
Feb,7,Tuesday,16,2,201.8,0,0,1024.6
Feb,7,Tuesday,17,2,282.7,0,0,691.3
Feb,7,Tuesday,18,2,329.6,0,0,508.3
Feb,7,Tuesday,19,1.6,347.8,0,0,508.2
Feb,7,Tuesday,20,2,400.8,0,0,420.1
Feb,7,Tuesday,21,1,447.9,0,0,401.2
Feb,7,Tuesday,22,0.5,9.4,0,0,118
Feb,7,Tuesday,23,0,11.1,0,0,76
Feb,8,Wednesday,0,1,11.3,0,0,76.2
Feb,8,Wednesday,1,1.2,13.1,0,0,76.2
Feb,8,Wednesday,2,1,14.5,0,0,76.2
Feb,8,Wednesday,3,1.3,16.7,0,0,76.3
Feb,8,Wednesday,4,1.7,19.4,0,0,76.4
Feb,8,Wednesday,5,2,19.4,0,0,118.4
Feb,8,Wednesday,6,2,470.4,0,0,311
Feb,8,Wednesday,7,2,432.5,0,0,490.4
Feb,8,Wednesday,8,1,273.9,0,0,1004.2
Feb,8,Wednesday,9,1,263.5,0,0,1020.9
Feb,8,Wednesday,10,2.4,228.2,0,0,1020.6
Feb,8,Wednesday,11,3,185.8,0,0,1021.1
Feb,8,Wednesday,12,3,200.1,0,0,1866.1
Feb,8,Wednesday,13,3.6,161,0,0,1221.3
Feb,8,Wednesday,14,4,161.8,0,0,1024.1
Feb,8,Wednesday,15,4,164.6,0,0,1332.3
Feb,8,Wednesday,16,3.1,164.6,0,0,1026.9
Feb,8,Wednesday,17,3,209.9,0,0,691.7
Feb,8,Wednesday,18,2,311.3,0,0,508.3
Feb,8,Wednesday,19,1.6,330.7,0,0,508.2
Feb,8,Wednesday,20,1,354.7,0,0,419.8
Feb,8,Wednesday,21,0,368.8,0,0,401.1
Feb,8,Wednesday,22,-0.2,6,0,0,117.8
Feb,8,Wednesday,23,0,7.4,0,0,75.9
Feb,9,Thursday,0,0,8.4,0,0,75.9
Feb,9,Thursday,1,-0.3,10,0,0,75.9
Feb,9,Thursday,2,0,12.4,0,0,76
Feb,9,Thursday,3,0,14.3,0,0,76
Feb,9,Thursday,4,-1.5,20,0,0,75.9
Feb,9,Thursday,5,-1,20.4,0,0,117.8
Feb,9,Thursday,6,-1,544.4,0,0,310.4
Feb,9,Thursday,7,-1.6,519.3,0,0,489.7
Feb,9,Thursday,8,-1,324.5,0,0,1003.8
Feb,9,Thursday,9,-1,300.8,0,0,1020.5
Feb,9,Thursday,10,0,275.5,0,0,1019.9
Feb,9,Thursday,11,1,210.5,0,0,1020.2
Feb,9,Thursday,12,2,191.3,0,0,1865.6
Feb,9,Thursday,13,2.1,176,0,0,1220
Feb,9,Thursday,14,2,179.4,0,0,1022.1
Feb,9,Thursday,15,3,157.8,0,0,1331.4
Feb,9,Thursday,16,2.2,165.8,0,0,1026.2
Feb,9,Thursday,17,2,211.8,0,0,691.3
Feb,9,Thursday,18,1,350.8,0,0,508.1
Feb,9,Thursday,19,0.8,333.4,0,0,508
Feb,9,Thursday,20,-1,378.8,0,0,419.5
Feb,9,Thursday,21,1,330.6,0,0,401.2
Feb,9,Thursday,22,-0.3,8.9,0,0,117.8
Feb,9,Thursday,23,-1,10.9,0,0,75.9
Feb,10,Friday,0,-1,12.5,0,0,75.9
Feb,10,Friday,1,-1,14.3,0,0,75.9
Feb,10,Friday,2,-2,18.8,0,0,75.9
Feb,10,Friday,3,-2,21.9,0,0,75.9
Feb,10,Friday,4,-2.9,25.9,0,0,75.9
Feb,10,Friday,5,-3,27,0,0,117.8
Feb,10,Friday,6,-2,580.4,0,0,310.3
Feb,10,Friday,7,-2.6,555.2,0,0,489.6
Feb,10,Friday,8,-3,382.4,0,0,1003.5
Feb,10,Friday,9,-3,383.9,0,0,1020.2
Feb,10,Friday,10,-2.2,353.8,0,0,1019.5
Feb,10,Friday,11,-2,335.5,0,0,1019.6
Feb,10,Friday,12,0,278.5,0,0,1865
Feb,10,Friday,13,-0.2,236.3,0,0,1218.9
Feb,10,Friday,14,0,236.9,0,0,1021.1
Feb,10,Friday,15,0,220.1,0,0,1329
Feb,10,Friday,16,0.4,208.3,0,0,1024.8
Feb,10,Friday,17,0,318.7,0,0,690.8
Feb,10,Friday,18,0,391.6,0,0,507.9
Feb,10,Friday,19,0,352.2,0,0,507.8
Feb,10,Friday,20,0,351.4,0,0,419.6
Feb,10,Friday,21,0,365.8,0,0,401
Feb,10,Friday,22,-0.2,11,0,0,117.9
Feb,10,Friday,23,-1,14.4,0,0,75.9
Feb,11,Saturday,0,-1,16.4,0,0,75.9
Feb,11,Saturday,1,-0.8,19.7,0,0,76
Feb,11,Saturday,2,-1,22.9,0,0,76
Feb,11,Saturday,3,-1,25.2,0,0,76
Feb,11,Saturday,4,-1.6,28.5,0,0,76
Feb,11,Saturday,5,-2,32.3,0,0,76
Feb,11,Saturday,6,-2,596,0,0,310.3
Feb,11,Saturday,7,-2.5,617.1,0,0,312.5
Feb,11,Saturday,8,-3,567.3,0,0,486.9
Feb,11,Saturday,9,-3,568.8,0,0,499.1
