Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW],Precool Coil Load (kW),Preheat Coil Load (kW),Terminal Cooling Coil Load (kW),Terminal Heating Coil Load (kW),Ventilation Fan (kW),Exhaust Fan (kW),Terminal Fan (kW),Vent. Reclaim Device (kW),Lighting (kW),Electric Equipment (kW)
Jun,1,Thursday,4,10.9,0,39,12,82.2,0,0,25.9,0,0,0,1.1,0,15.3,27.6
Jun,1,Thursday,5,12.8,0,85.4,26.7,138.9,0,0,72.4,0,0,0,3.2,0.1,30.3,54
Jun,1,Thursday,6,14.6,74.6,79.9,25.4,330.3,0,15.8,66.8,58.7,60.5,54.1,72.8,0.1,30.3,54
Jun,1,Thursday,7,16.5,26.9,140,45.3,528.7,0,4.5,126.9,22.4,60.5,54.1,72.8,0.2,91.5,163.1
Jun,1,Thursday,8,17.1,4.2,388.7,118,1116.3,0,0.9,375.5,3.3,60.5,54.1,72.8,0.5,273.3,487.6
Jun,1,Thursday,9,17.7,2.5,477.1,139.1,1155.3,0,0,464,2.5,60.5,54.1,72.8,0.5,277.7,495.6
Jun,1,Thursday,10,18.3,0,863.5,224.1,1236.9,0,0,850.4,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,1,Thursday,11,18.2,0,888.8,230.6,1243.4,0,0,875.6,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,1,Thursday,12,18.3,0,843.1,218.8,2076.8,0,0,829.9,0,60.5,54.1,72.8,0.5,247.9,442.5
Jun,1,Thursday,13,18.3,0,929.1,241.6,1453.3,0,0,915.9,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,1,Thursday,14,18.6,0,952.1,248.1,1260.9,0,0,938.8,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,1,Thursday,15,18.9,0,963.3,251.4,1570.7,0,0,949.9,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,1,Thursday,16,19.2,0,964.6,251.9,1264.8,0,0,951.3,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,1,Thursday,17,18.4,0,735.7,198.6,878.5,0,0,722.6,0,60.5,54.1,72.8,0.3,158.8,283.3
Jun,1,Thursday,18,17.6,8.9,252.8,81.8,582.3,0,0,239.6,9,60.5,54.1,72.8,0.2,95.9,171.2
Jun,1,Thursday,19,16.8,13,196.9,63.8,565.8,0,2.8,183.7,10.2,60.5,54.1,72.8,0.2,95.9,171.2
Jun,1,Thursday,20,15,38.4,137,43.7,457.9,0,13.5,123.8,24.9,60.5,54.1,72.8,0.1,65.1,116
Jun,1,Thursday,21,13.2,73.2,100.5,31.6,429.2,0,24.1,87.4,49.2,60.5,54.1,72.8,0.1,61.8,110
Jun,1,Thursday,22,11.4,0,87.9,27.2,141.4,0,0,74.9,0,0,0,3.1,0.1,30.3,54
Jun,1,Thursday,23,10.8,0,68.4,21.1,92.6,0,0,55.2,0,0,0,2.3,0,15.3,27.6
Jun,2,Friday,0,10.2,0,56.6,17.3,88.3,0,0,43.5,0,0,0,1.9,0,15.3,27.6
Jun,2,Friday,1,9.6,0,44.8,13.6,84.1,0,0,31.6,0,0,0,1.3,0,15.3,27.6
Jun,2,Friday,2,8.8,0,28.2,8.5,81.6,0,0,15,0,0,0,0.6,0,15.3,27.6
Jun,2,Friday,3,8,0,18.6,5.6,78.3,0,0,5.5,0,0,0,0.3,0,15.3,27.6
Jun,2,Friday,4,7.2,0.1,16.3,4.8,77.4,0,0,3,0.1,0,0,0.1,0,15.3,27.6
Jun,2,Friday,5,9.7,0.1,67.6,20.6,135.4,0,0,54.5,0.1,0,0,2.5,0.1,30.3,54
Jun,2,Friday,6,12.1,114,73.1,22.8,327.6,0,30.7,60,83.3,60.5,54.1,72.8,0.1,30.3,54
Jun,2,Friday,7,14.6,65.2,123.5,39.3,522.7,0,15.8,110.3,49.6,60.5,54.1,72.8,0.2,91.5,163.1
Jun,2,Friday,8,16.5,18.3,366.2,112.8,1111.1,0,4.5,353,13.8,60.5,54.1,72.8,0.5,273.3,487.6
Jun,2,Friday,9,18.3,0,813.4,211.1,1223.9,0,0,800.3,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,2,Friday,10,20.2,0,887,231.4,1244.2,0,0,873.8,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,2,Friday,11,20.9,0,935.3,244.9,1257.7,0,0,922,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,2,Friday,12,21.5,0,895.3,234.4,2092.3,0,0,882.2,0,60.5,54.1,72.8,0.5,247.9,442.5
Jun,2,Friday,13,22.2,0,990.7,260.9,1472.7,0,0,977.1,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,2,Friday,14,22.3,0,1006.3,265.2,1278.1,0,0,992.7,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,2,Friday,15,22.3,0,1029.1,304.3,1636.3,0,0,1003.5,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,2,Friday,16,22.4,0,1003.4,264.5,1277.4,0,0,989.9,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,2,Friday,17,21.3,0,780,204.5,884.4,0,0,766.8,0,60.5,54.1,72.8,0.3,158.8,283.3
Jun,2,Friday,18,20.2,0,628.5,182.1,679.2,0,0,615.5,0,60.5,54.1,72.8,0.2,95.9,171.2
Jun,2,Friday,19,19.1,0,571.2,165.6,664.3,0,0,557.9,0,60.5,54.1,72.8,0.2,95.9,171.2
Jun,2,Friday,20,18,1,466.9,136.5,550.7,0,0,453.7,1,60.5,54.1,72.8,0.1,65.1,116
Jun,2,Friday,21,16.8,25.1,119.7,38.8,436.4,0,2.8,106.6,22.3,60.5,54.1,72.8,0.1,61.8,110
Jun,2,Friday,22,15.7,0,116.6,37.5,152.9,0,0,103.5,0,0,0,4.5,0.1,30.3,54
Jun,2,Friday,23,14.5,0,93.4,29.7,102.3,0,0,80.4,0,0,0,3.4,0,15.3,27.6
Jun,3,Saturday,0,13.2,0,76.3,24,95.9,0,0,63.2,0,0,0,2.8,0,15.3,27.6
Jun,3,Saturday,1,12,0,59.8,18.6,89.7,0,0,46.7,0,0,0,2.1,0,15.3,27.6
Jun,3,Saturday,2,11.5,0,49.1,15.2,85.9,0,0,35.9,0,0,0,1.5,0,15.3,27.6
Jun,3,Saturday,3,10.9,0,35.6,11,81,0,0,22.5,0,0,0,1,0,15.3,27.6
Jun,3,Saturday,4,10.4,0,27.7,8.5,78.2,0,0,14.4,0,0,0,0.6,0,15.3,27.6
Jun,3,Saturday,5,11.5,0,44.8,13.9,82.4,0,0,31.4,0,0,0,1.3,0,15.3,27.6
Jun,3,Saturday,6,12.7,91.8,43.3,13.5,318.4,0,27.1,30.2,64.7,60.5,54.1,72.8,0.1,30.3,54
Jun,3,Saturday,7,13.8,92.5,49.2,15.5,321.8,0,20.8,36,71.7,60.5,54.1,72.8,0.1,30.9,55
Jun,3,Saturday,8,14.6,51.3,99.9,31.8,513.7,0,15.8,86.7,35.5,60.5,54.1,72.8,0.2,92.6,165.1
Jun,3,Saturday,9,15.5,44.9,124.5,39.9,535.1,0,10.5,111.4,34.4,60.5,54.1,72.8,0.2,95.9,171.2
Jun,3,Saturday,10,16.3,43.3,145.4,47,555.5,0,5.8,132.4,37.6,60.5,54.1,72.8,0.2,99.2,177.2
Jun,3,Saturday,11,16.6,44.6,160.3,51.9,560.5,0,3.8,147.2,40.8,60.5,54.1,72.8,0.2,99.2,177.2
Jun,3,Saturday,12,16.9,69.7,134.1,43.5,1355.4,0,2.2,121,67.5,60.5,54.1,72.8,0.2,54.5,97.7
Jun,3,Saturday,13,17.2,54.7,152.8,49.7,631.6,0,0.2,139.7,54.6,60.5,54.1,72.8,0.2,54.5,97.7
Jun,3,Saturday,14,16.7,60.9,144.8,46.9,429.9,0,3.2,131.6,57.7,60.5,54.1,72.8,0.2,54.5,97.7
Jun,3,Saturday,15,16.3,53.7,134.1,43.3,732.8,0,5.8,121.1,47.8,60.5,54.1,72.8,0.2,54.5,97.7
Jun,3,Saturday,16,15.8,30,117.9,37.9,420.9,0,8.8,104.7,21.2,60.5,54.1,72.8,0.2,54.5,97.7
Jun,3,Saturday,17,15.4,71.4,80.3,25.7,327,0,11.1,67.1,60.2,60.5,54.1,72.8,0.1,24.6,44.6
Jun,3,Saturday,18,15,0,107.6,34.4,123.7,0,0,94.5,0,0,0.1,4,0.1,20.2,36.5
Jun,3,Saturday,19,14.6,0,89.4,28.5,109.7,0,0,76.3,0,0,0,3.4,0.1,18,32.5
Jun,3,Saturday,20,12.9,0,63,19.7,100.2,0,0,49.8,0,0,0,2.3,0.1,18,32.5
Jun,3,Saturday,21,11.1,0,41.3,12.7,88.7,0,0,28.1,0,0,0,1.2,0,15.8,28.5
Jun,3,Saturday,22,9.4,0,24,7.3,80.2,0,0,10.8,0,0,0,0.3,0,15.3,27.6
Jun,3,Saturday,23,8.8,0.1,18.2,5.5,78.2,0,0,5,0.1,0,0,0.2,0,15.3,27.6
Jun,4,Sunday,0,8.2,0.1,15.3,4.6,77.1,0,0,2.1,0.1,0,0,0,0,15.3,27.6
Jun,4,Sunday,1,7.6,0.1,14.1,4.2,76.7,0,0,1,0.1,0,0,0,0,15.3,27.6
Jun,4,Sunday,2,7.6,0.1,13.7,4.1,76.6,0,0,0.5,0.1,0,0,0,0,15.3,27.6
Jun,4,Sunday,3,7.6,0.1,13.6,4.1,76.5,0,0,0.5,0.1,0,0,0,0,15.3,27.6
Jun,4,Sunday,4,7.6,0.1,13.6,4.1,76.5,0,0,0.4,0.1,0,0,0,0,15.3,27.6
Jun,4,Sunday,5,9.6,0.1,15.1,4.6,75.2,0,0,1.9,0.1,0,0,0,0,15.3,27.6
Jun,4,Sunday,6,11.7,0.1,28.7,8.9,79.7,0,0,15.6,0.1,0,0,0.7,0,15.3,27.6
Jun,4,Sunday,7,13.7,0.1,46.8,14.8,85.6,0,0,33.6,0.1,0,0,1.4,0,15.3,27.6
Jun,4,Sunday,8,15.2,0.1,76,24.3,97.8,0,0,62.9,0.1,0,0,2.7,0,15.8,28.5
Jun,4,Sunday,9,16.7,0,119.6,38.8,114.1,0,0,106.4,0,0,0,4.6,0,15.8,28.5
Jun,4,Sunday,10,18.2,0,160.1,52.6,143.1,0,0,147.1,0,0,0.1,6.4,0.1,19.1,34.5
Jun,4,Sunday,11,19.1,0,191.2,63.2,155.1,0,0,178.2,0,0,0.1,7.6,0.1,19.1,34.5
Jun,4,Sunday,12,20,0,211.3,70.4,1097.6,0,0,198.2,0,0,0.1,8.6,0.1,21.3,38.6
Jun,4,Sunday,13,20.9,0,229.7,76.9,374.8,0,0,216.7,0,0,0.1,9.4,0.1,21.3,38.6
Jun,4,Sunday,14,20.7,0,233.6,77.9,177.2,0,0,220.4,0,0,0.1,9.6,0.1,21.3,38.6
Jun,4,Sunday,15,20.4,0,230.5,76.8,482.4,0,0,217.4,0,0,0.1,9.4,0.1,21.3,38.6
Jun,4,Sunday,16,20.2,0,223.3,74.5,173.3,0,0,210.1,0,0,0.1,9,0.1,21.3,38.6
Jun,4,Sunday,17,19.3,0,201.1,66.6,160.8,0,0,188,0,0,0.1,8.2,0.1,19.1,34.5
Jun,4,Sunday,18,18.3,0,178.9,58.7,141.1,0,0,165.7,0,0,0.1,7.2,0,16.9,30.5
Jun,4,Sunday,19,17.4,0,148.8,48.5,124.5,0,0,135.6,0,0,0,6,0,15.3,27.6
Jun,4,Sunday,20,15.6,0.1,116,37.2,112.2,0,0,102.9,0.1,0,0,4.5,0,15.3,27.6
Jun,4,Sunday,21,13.8,0.1,90.6,28.6,104.5,0,0,77.4,0.1,0,0,3.3,0,15.3,27.6
Jun,4,Sunday,22,12,0.1,65.7,20.4,95.2,0,0,52.5,0.1,0,0,2.3,0,15.3,27.6
Jun,4,Sunday,23,11.5,0.1,50.5,15.6,89.7,0,0,37.3,0.1,0,0,1.6,0,15.3,27.6
Jun,5,Monday,0,10.9,0.1,36.3,11.2,84.6,0,0,23.2,0.1,0,0,1.2,0,15.3,27.6
Jun,5,Monday,1,10.4,0.1,24.6,7.6,80.5,0,0,11.5,0.1,0,0,0.4,0,15.3,27.6
Jun,5,Monday,2,9.9,0.1,16.2,5,77.5,0,0,3.1,0.1,0,0,0.1,0,15.3,27.6
Jun,5,Monday,3,9.4,0.2,13.8,4.2,76.7,0,0,0.7,0.2,0,0,0,0,15.3,27.6
Jun,5,Monday,4,8.9,0.2,13.2,4,76.5,0,0,0.1,0.2,0,0,0,0,15.3,27.6
Jun,5,Monday,5,10.1,0.1,26.9,8.2,121.2,0,0,13.7,0.1,0,0,0.5,0.1,30.3,54
Jun,5,Monday,6,11.4,215.5,30.7,9.5,314.4,0,35,17.7,180.5,60.5,54.1,72.8,0.1,30.3,54
Jun,5,Monday,7,12.6,216.1,74.2,23.2,506.6,0,27.7,60.9,188.5,60.5,54.1,72.8,0.2,91.5,163.1
Jun,5,Monday,8,12.6,45.8,248.9,77.6,1075.9,0,27.7,235.8,18.1,60.5,54.1,72.8,0.5,273.3,487.6
Jun,5,Monday,9,12.6,34.1,272.3,84.7,1100.8,0,27.7,259.1,6.3,60.5,54.1,72.8,0.5,277.7,495.6
Jun,5,Monday,10,12.6,31.2,285.1,88.6,1104.7,0,27.7,271.9,3.4,60.5,54.1,72.8,0.5,277.7,495.6
Jun,5,Monday,11,12.8,33.4,315,97.8,1113.9,0,26.7,301.9,6.6,60.5,54.1,72.8,0.5,277.7,495.6
Jun,5,Monday,12,13,29,243.9,76.3,1937.6,0,25.4,230.7,3.5,60.5,54.1,72.8,0.5,247.9,442.5
Jun,5,Monday,13,13.2,27.1,299.6,93.4,1308.4,0,24.1,286.3,3,60.5,54.1,72.8,0.5,277.7,495.6
Jun,5,Monday,14,13.3,26.8,311.8,97.1,1113.2,0,23.7,298.6,3,60.5,54.1,72.8,0.5,277.7,495.6
Jun,5,Monday,15,13.4,27.4,317.7,99,1421.6,0,23.1,304.7,4.4,60.5,54.1,72.8,0.5,277.7,495.6
Jun,5,Monday,16,13.5,25.5,324.1,101,1117.1,0,22.4,311,3,60.5,54.1,72.8,0.5,277.7,495.6
Jun,5,Monday,17,13.4,34.8,146.9,46.3,729.5,0,23.1,133.7,11.7,60.5,54.1,72.8,0.3,158.8,283.3
Jun,5,Monday,18,13.3,60.2,78.3,24.6,525.1,0,23.7,65,36.5,60.5,54.1,72.8,0.2,95.9,171.2
Jun,5,Monday,19,13.2,60.7,62.2,19.6,521.6,0,24.1,49.1,36.5,60.5,54.1,72.8,0.2,95.9,171.2
Jun,5,Monday,20,12.8,91.5,30.6,9.6,423.8,0,26.7,17.6,64.8,60.5,54.1,72.8,0.1,65.1,116
Jun,5,Monday,21,12.4,97.2,20.9,6.5,404.1,0,29,7.7,68.2,60.5,54.1,72.8,0.1,61.8,110
Jun,5,Monday,22,12,0,15.9,4.9,116,0,0,2.7,0,0,0,0.1,0.1,30.3,54
Jun,5,Monday,23,11.8,0,15.1,4.7,73.8,0,0,1.9,0,0,0,0.1,0,15.3,27.6
Jun,6,Tuesday,0,11.6,0,14.7,4.6,73.7,0,0,1.6,0,0,0,0.1,0,15.3,27.6
Jun,6,Tuesday,1,11.4,0,14.6,4.5,77,0,0,1.5,0,0,0,0.1,0,15.3,27.6
Jun,6,Tuesday,2,10.9,0,14.5,4.5,77,0,0,1.4,0,0,0,0.1,0,15.3,27.6
Jun,6,Tuesday,3,10.5,0.1,14.4,4.4,76.9,0,0,1.3,0.1,0,0,0.1,0,15.3,27.6
Jun,6,Tuesday,4,10,0.1,14.3,4.4,76.9,0,0,1.2,0.1,0,0,0.1,0,15.3,27.6
Jun,6,Tuesday,5,10.9,0.1,14.7,4.5,117,0,0,1.6,0.1,0,0,0.1,0.1,30.3,54
Jun,6,Tuesday,6,11.9,127.7,15.6,4.9,309.7,0,32,2.4,95.7,60.5,54.1,72.8,0.1,30.3,54
Jun,6,Tuesday,7,12.8,98.2,27.3,8.6,491.9,0,26.7,14.1,71.4,60.5,54.1,72.8,0.2,91.5,163.1
Jun,6,Tuesday,8,14.1,28.3,230.4,72.9,1071.2,0,18.8,217.2,9.5,60.5,54.1,72.8,0.5,273.3,487.6
Jun,6,Tuesday,9,15.5,15.7,293.6,92.9,1109.1,0,10.5,280.4,5.2,60.5,54.1,72.8,0.5,277.7,495.6
Jun,6,Tuesday,10,16.8,6,346.9,108.8,1125,0,2.8,333.7,3.1,60.5,54.1,72.8,0.5,277.7,495.6
Jun,6,Tuesday,11,17.8,2.6,431.1,127.6,1143.7,0,0,418,2.6,60.5,54.1,72.8,0.5,277.7,495.6
Jun,6,Tuesday,12,18.7,0,748.9,200.1,2058,0,0,735.8,0,60.5,54.1,72.8,0.5,247.9,442.5
Jun,6,Tuesday,13,19.7,0,854.1,222.6,1434.2,0,0,840.8,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,6,Tuesday,14,19.7,0,875.8,228.2,1240.9,0,0,862.7,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,6,Tuesday,15,19.7,0,873.4,227.6,1546.9,0,0,860.3,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,6,Tuesday,16,19.7,0,872.8,227.4,1240.2,0,0,859.8,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,6,Tuesday,17,19.4,0,657.8,189.7,869.6,0,0,644.6,0,60.5,54.1,72.8,0.3,158.8,283.3
Jun,6,Tuesday,18,19,0,528.5,153.9,651,0,0,515.2,0,60.5,54.1,72.8,0.2,95.9,171.2
Jun,6,Tuesday,19,18.7,0,495.3,144.7,643.4,0,0,482.1,0,60.5,54.1,72.8,0.2,95.9,171.2
Jun,6,Tuesday,20,17.4,18.1,100.2,32.7,446.9,0,0,87,18,60.5,54.1,72.8,0.1,65.1,116
Jun,6,Tuesday,21,16.1,43.7,67.3,21.7,419.3,0,6.8,54.1,36.9,60.5,54.1,72.8,0.1,61.8,110
Jun,6,Tuesday,22,14.8,0,54.4,17.3,130.1,0,0,41.2,0,0,0,1.8,0.1,30.3,54
Jun,6,Tuesday,23,14.5,0,41.8,13.3,83.6,0,0,28.6,0,0,0,1.3,0,15.3,27.6
Jun,7,Wednesday,0,14.3,0,37,11.7,81.9,0,0,23.6,0,0,0,1.2,0,15.3,27.6
Jun,7,Wednesday,1,14,0,31.4,9.9,79.8,0,0,18.1,0,0,0,0.6,0,15.3,27.6
Jun,7,Wednesday,2,13.8,0,27.5,8.7,78.4,0,0,14.2,0,0,0,0.5,0,15.3,27.6
Jun,7,Wednesday,3,13.6,0,23.7,7.5,77,0,0,10.5,0,0,0,0.5,0,15.3,27.6
Jun,7,Wednesday,4,13.4,0,20,6.3,75.7,0,0,6.8,0,0,0,0.2,0,15.3,27.6
Jun,7,Wednesday,5,14.3,0,48,15.2,125.8,0,0,34.8,0,0,0,1.4,0.1,30.3,54
Jun,7,Wednesday,6,15.1,75.7,39,12.5,317.3,0,12.8,25.9,62.9,60.5,54.1,72.8,0.1,30.3,54
Jun,7,Wednesday,7,16,52.4,84.5,27.2,510.6,0,7.5,71.4,45.1,60.5,54.1,72.8,0.2,91.5,163.1
Jun,7,Wednesday,8,17.1,13.5,340.9,107.7,1106,0,0.9,327.7,12.7,60.5,54.1,72.8,0.5,273.3,487.6
Jun,7,Wednesday,9,18.3,0,780.5,202.8,1215.5,0,0,767.3,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,7,Wednesday,10,19.4,0,825.9,215,1227.8,0,0,812.8,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,7,Wednesday,11,19.5,0,860.3,224,1236.8,0,0,847.2,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,7,Wednesday,12,19.5,0,806.1,210,2067.9,0,0,793.1,0,60.5,54.1,72.8,0.5,247.9,442.5
Jun,7,Wednesday,13,19.6,0,895.4,233.2,1444.9,0,0,882.4,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,7,Wednesday,14,19.6,0,904.3,235.7,1248.4,0,0,891.1,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,7,Wednesday,15,19.6,0,874.4,227.8,1547.1,0,0,861.2,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,7,Wednesday,16,19.6,0,868.7,226.3,1239,0,0,855.5,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,7,Wednesday,17,19,0,654.7,188.6,868.4,0,0,641.5,0,60.5,54.1,72.8,0.3,158.8,283.3
Jun,7,Wednesday,18,18.4,0,518.9,150.9,648,0,0,505.6,0,60.5,54.1,72.8,0.2,95.9,171.2
Jun,7,Wednesday,19,17.8,9.4,155.1,50.7,552.7,0,0,142,9.5,60.5,54.1,72.8,0.2,95.9,171.2
Jun,7,Wednesday,20,16.8,20.2,87.6,28.4,442.6,0,2.8,74.5,17.3,60.5,54.1,72.8,0.1,65.1,116
Jun,7,Wednesday,21,15.8,40.3,65,20.9,418.5,0,8.8,51.8,31.6,60.5,54.1,72.8,0.1,61.8,110
Jun,7,Wednesday,22,14.8,0,50.7,16.2,128.8,0,0,37.5,0,0,0,1.6,0.1,30.3,54
Jun,7,Wednesday,23,14.2,0,36.8,11.7,81.8,0,0,23.5,0,0,0,1,0,15.3,27.6
Jun,8,Thursday,0,13.7,0,30.4,9.6,79.5,0,0,17.4,0,0,0,0.7,0,15.3,27.6
Jun,8,Thursday,1,13.1,0,25.9,8.1,77.8,0,0,12.6,0,0,0,0.5,0,15.3,27.6
Jun,8,Thursday,2,12.4,0,19.3,6,75.4,0,0,6.2,0,0,0,0.2,0,15.3,27.6
Jun,8,Thursday,3,11.6,0,15.2,4.7,73.9,0,0,2.1,0,0,0,0.1,0,15.3,27.6
Jun,8,Thursday,4,10.9,0,15.1,4.6,73.8,0,0,1.9,0,0,0,0.1,0,15.3,27.6
Jun,8,Thursday,5,12.7,0,53.1,16.6,127.4,0,0,40.1,0,0,0,1.7,0.1,30.3,54
Jun,8,Thursday,6,14.4,77.1,62.6,19.9,324.7,0,17.1,49.4,60,60.5,54.1,72.8,0.1,30.3,54
Jun,8,Thursday,7,16.2,43.8,105,33.9,517.3,0,6.2,91.8,37.7,60.5,54.1,72.8,0.2,91.5,163.1
Jun,8,Thursday,8,17.9,8.5,401.2,121.2,1119.5,0,0,388.3,8.6,60.5,54.1,72.8,0.5,273.3,487.6
Jun,8,Thursday,9,19.7,0,828.6,216,1228.7,0,0,815.4,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,8,Thursday,10,21.4,0,889.4,232.7,1245.5,0,0,876.3,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,8,Thursday,11,21.9,0,931.3,244.5,1257.2,0,0,918,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,8,Thursday,12,22.5,0,906.1,237.9,2095.9,0,0,892.9,0,60.5,54.1,72.8,0.5,247.9,442.5
Jun,8,Thursday,13,23,0,997.9,263.3,1475.1,0,0,984.2,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,8,Thursday,14,23,0,1025,304,1329.5,0,0,999.5,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,8,Thursday,15,23.1,0,1035.6,307,1639.1,0,0,1010.2,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,8,Thursday,16,23.1,0,1025.9,304.4,1329.9,0,0,1000.4,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,8,Thursday,17,22.7,0,794.8,209,888.9,0,0,781.7,0,60.5,54.1,72.8,0.3,158.8,283.3
Jun,8,Thursday,18,22.2,0,656.7,191.1,688.2,0,0,643.6,0,60.5,54.1,72.8,0.2,95.9,171.2
Jun,8,Thursday,19,21.8,0,618.4,180.3,678.9,0,0,605.3,0,60.5,54.1,72.8,0.2,95.9,171.2
Jun,8,Thursday,20,21,0,532.9,156.3,567.2,0,0,519.7,0,60.5,54.1,72.8,0.1,65.1,116
Jun,8,Thursday,21,20.1,0,491.6,144.5,538.8,0,0,478.5,0,60.5,54.1,72.8,0.1,61.8,110
Jun,8,Thursday,22,19.3,0,147.5,48.8,165.3,0,0,134.2,0,0,0,5.5,0.1,30.3,54
Jun,8,Thursday,23,18.7,0,130.7,43.1,117,0,0,117.5,0,0,0,4.8,0,15.3,27.6
Jun,9,Friday,0,18,0,117.6,38.5,112,0,0,104.4,0,0,0,4.4,0,15.3,27.6
Jun,9,Friday,1,17.4,0,108.3,35.3,108.3,0,0,95.2,0,0,0,3.8,0,15.3,27.6
Jun,9,Friday,2,16.5,0,95.8,31,103.4,0,0,82.6,0,0,0,3.4,0,15.3,27.6
Jun,9,Friday,3,15.5,0,81.5,26.1,98,0,0,68.3,0,0,0,2.7,0,15.3,27.6
Jun,9,Friday,4,14.6,0,69.3,22,93.4,0,0,56.1,0,0,0,2.2,0,15.3,27.6
Jun,9,Friday,5,15.2,0,89.9,28.8,140.8,0,0,76.6,0,0,0,3.2,0.1,30.3,54
Jun,9,Friday,6,15.8,64.6,63.1,20.3,325.1,0,8.8,50,55.8,60.5,54.1,72.8,0.1,30.3,54
Jun,9,Friday,7,16.4,30.3,116.9,37.8,521.1,0,5.2,103.8,25.1,60.5,54.1,72.8,0.2,91.5,163.1
Jun,9,Friday,8,16.2,10.6,372.2,113.9,1112.2,0,6.2,359.1,4.4,60.5,54.1,72.8,0.5,273.3,487.6
Jun,9,Friday,9,16,10.3,367.5,112.8,1128.9,0,7.5,354.3,2.8,60.5,54.1,72.8,0.5,277.7,495.6
Jun,9,Friday,10,15.8,11.5,374.5,114.2,1130.3,0,8.8,361.3,2.6,60.5,54.1,72.8,0.5,277.7,495.6
Jun,9,Friday,11,16.7,6,401.1,120.5,1136.6,0,3.2,388,2.8,60.5,54.1,72.8,0.5,277.7,495.6
Jun,9,Friday,12,17.5,2.5,370.6,114.4,1975.7,0,0,357.3,2.5,60.5,54.1,72.8,0.5,247.9,442.5
Jun,9,Friday,13,18.4,0,821.7,213.4,1425,0,0,808.5,0,60.5,54.1,72.8,0.5,277.7,495.6
Jun,9,Friday,14,16,10.3,394.2,118.5,1134.6,0,7.5,381,2.8,60.5,54.1,72.8,0.5,277.7,495.6
Jun,9,Friday,15,13.6,24.4,371.3,112.1,1434.8,0,21.8,358,2.6,60.5,54.1,72.8,0.5,277.7,495.6
Jun,9,Friday,16,11.2,39.4,349.3,106,1122.1,0,36,336.1,3.3,60.5,54.1,72.8,0.5,277.7,495.6
Jun,9,Friday,17,10.9,42.5,151.5,46.7,729.9,0,38,138.4,4.5,60.5,54.1,72.8,0.3,158.8,283.3
Jun,9,Friday,18,10.7,52.5,63.5,19.5,520,0,39,50.4,13.5,60.5,54.1,72.8,0.2,95.9,171.2
Jun,9,Friday,19,10.4,65.8,48.8,15,517,0,41,35.7,24.7,60.5,54.1,72.8,0.2,95.9,171.2
Jun,9,Friday,20,10.4,74,22.2,6.8,421,0,41,9,33,60.5,54.1,72.8,0.1,65.1,116
Jun,9,Friday,21,10.3,97.8,17.9,5.5,403.1,0,41.7,4.7,56.1,60.5,54.1,72.8,0.1,61.8,110
Jun,9,Friday,22,10.3,0,15.5,4.8,115.8,0,0,2.4,0,0,0,0.1,0.1,30.3,54
Jun,9,Friday,23,10.3,0,15.1,4.6,73.8,0,0,2,0,0,0,0.1,0,15.3,27.6
Jun,10,Saturday,0,10.2,0,15,4.6,73.8,0,0,1.8,0,0,0,0.1,0,15.3,27.6
Jun,10,Saturday,1,10.2,0,14.9,4.6,73.7,0,0,1.7,0,0,0,0.1,0,15.3,27.6
Jun,10,Saturday,2,10.1,0,14.8,4.5,73.7,0,0,1.6,0,0,0,0.1,0,15.3,27.6
Jun,10,Saturday,3,10,0,14.7,4.5,77,0,0,1.5,0,0,0,0.1,0,15.3,27.6
